"Time","Timestamp","cpu_usage","memory_usage","bandwidth_inbound","bandwidth_outbound","tps","tps_error","response_time","Status"
"2023-09-08 09:57:55","1694141875000","15.4%","58.7%","10.1 GB/s","8.86 GB/s","2.20 req/s","0 req/s","911 ms","0"
"2023-09-08 09:58:00","1694141880000","14.8%","58.4%","5.91 GB/s","4.98 GB/s","2.20 req/s","0 req/s","1.02 s","0"
"2023-09-08 09:58:05","1694141885000","19.2%","53.2%","5.53 GB/s","4.93 GB/s","2.40 req/s","0 req/s","1.98 s","0"
"2023-09-08 09:58:10","1694141890000","11.2%","58.2%","8.70 GB/s","7.36 GB/s","1.40 req/s","0 req/s","769 ms","0"
"2023-09-08 09:58:15","1694141895000","12.4%","53.6%","7.42 GB/s","6.40 GB/s","2.40 req/s","0 req/s","900 ms","0"
"2023-09-08 09:58:20","1694141900000","8.60%","53.5%","4.24 GB/s","4.08 GB/s","4 req/s","2.60 req/s","2.82 s","1"
"2023-09-08 09:58:25","1694141905000","6.40%","53.9%","2.21 GB/s","2.89 GB/s","3.40 req/s","2.20 req/s","3.07 s","1"
"2023-09-08 09:58:30","1694141910000","18.2%","50.6%","7.82 GB/s","6.89 GB/s","3.80 req/s","0 req/s","2.84 s","0"
"2023-09-08 09:58:35","1694141915000","17.4%","54.1%","10.3 GB/s","8.92 GB/s","2.60 req/s","0 req/s","756 ms","0"
"2023-09-08 09:58:40","1694141920000","10.6%","53.3%","2.17 GB/s","1.96 GB/s","1.80 req/s","0 req/s","1.39 s","0"
"2023-09-08 09:58:45","1694141925000","10.6%","53.1%","2.99 GB/s","2.66 GB/s","1.20 req/s","0 req/s","447 ms","0"
"2023-09-08 09:58:50","1694141930000","11.4%","53.3%","2.34 GB/s","2.16 GB/s","2.20 req/s","0 req/s","1.50 s","0"
"2023-09-08 09:58:55","1694141935000","16.8%","54.0%","9.00 GB/s","7.83 GB/s","3.20 req/s","0 req/s","2.14 s","0"
"2023-09-08 09:59:00","1694141940000","16.0%","56.2%","3.72 GB/s","3.31 GB/s","1.20 req/s","0 req/s","1.17 s","0"
"2023-09-08 09:59:05","1694141945000","14.6%","55.5%","7.95 GB/s","6.76 GB/s","2.40 req/s","0 req/s","641 ms","0"
"2023-09-08 09:59:10","1694141950000","16.4%","53.8%","4.63 GB/s","4.10 GB/s","1.40 req/s","0 req/s","1.03 s","0"
"2023-09-08 09:59:15","1694141955000","20.2%","53.8%","7.57 GB/s","6.62 GB/s","2.20 req/s","0 req/s","1.40 s","0"
"2023-09-08 09:59:20","1694141960000","11.2%","53.3%","1.99 GB/s","1.87 GB/s","1.60 req/s","0 req/s","1.35 s","0"
"2023-09-08 09:59:25","1694141965000","14.8%","59.1%","11.0 GB/s","9.65 GB/s","3.20 req/s","0 req/s","1.10 s","0"
"2023-09-08 09:59:30","1694141970000","11.0%","53.7%","5.28 GB/s","4.85 GB/s","3.60 req/s","0 req/s","1.65 s","0"
"2023-09-08 09:59:35","1694141975000","16.4%","54.4%","10.2 GB/s","8.56 GB/s","2.20 req/s","0 req/s","909 ms","0"
"2023-09-08 09:59:40","1694141980000","15.8%","57.3%","7.09 GB/s","6.26 GB/s","1.60 req/s","0 req/s","1.52 s","0"
"2023-09-08 09:59:45","1694141985000","15.8%","53.1%","6.39 GB/s","5.66 GB/s","3.20 req/s","0 req/s","2.27 s","0"
"2023-09-08 09:59:50","1694141990000","22.4%","52.6%","7.13 GB/s","6.33 GB/s","3.20 req/s","0 req/s","1.97 s","0"
"2023-09-08 09:59:55","1694141995000","20.0%","54.6%","9.96 GB/s","9.02 GB/s","2.40 req/s","0 req/s","1.73 s","0"
"2023-09-08 10:00:00","1694142000000","17.2%","53.0%","6.77 GB/s","5.63 GB/s","2.80 req/s","0 req/s","2.30 s","0"
"2023-09-08 10:00:05","1694142005000","33.6%","60.1%","15.5 GB/s","13.3 GB/s","2.20 req/s","0 req/s","2.73 s","0"
"2023-09-08 10:00:10","1694142010000","34.2%","56.9%","5.72 GB/s","5.01 GB/s","2.20 req/s","0 req/s","1.94 s","0"
"2023-09-08 10:00:15","1694142015000","23.6%","52.9%","2.10 GB/s","1.81 GB/s","1.60 req/s","0 req/s","2.24 s","0"
"2023-09-08 10:00:20","1694142020000","23.6%","49.8%","6.50 GB/s","6.60 GB/s","2.80 req/s","0.600 req/s","2.78 s","1"
"2023-09-08 10:00:25","1694142025000","19.4%","50.9%","5.61 GB/s","4.94 GB/s","3 req/s","0 req/s","3.73 s","0"
"2023-09-08 10:00:30","1694142030000","18.8%","50.5%","3.22 GB/s","3.00 GB/s","3 req/s","0 req/s","3.46 s","0"
"2023-09-08 10:00:35","1694142035000","22.4%","50.1%","4.53 GB/s","3.97 GB/s","2.20 req/s","0 req/s","2.35 s","0"
"2023-09-08 10:00:40","1694142040000","27.4%","54.7%","9.93 GB/s","8.55 GB/s","1.60 req/s","0 req/s","1.33 s","0"
"2023-09-08 10:00:45","1694142045000","12.6%","54.2%","6.25 GB/s","5.32 GB/s","2.20 req/s","0 req/s","884 ms","0"
"2023-09-08 10:00:50","1694142050000","11.0%","54.9%","1.05 GB/s","992 MB/s","1.40 req/s","0 req/s","924 ms","0"
"2023-09-08 10:00:55","1694142055000","16.2%","53.3%","3.16 GB/s","2.85 GB/s","2 req/s","0 req/s","1.19 s","0"
"2023-09-08 10:01:00","1694142060000","15.2%","52.8%","8.31 GB/s","7.17 GB/s","3.80 req/s","0 req/s","1.20 s","0"
"2023-09-08 10:01:05","1694142065000","21.6%","52.7%","6.28 GB/s","5.51 GB/s","1.60 req/s","0 req/s","1.15 s","0"
"2023-09-08 10:01:10","1694142070000","25.6%","52.7%","4.25 GB/s","3.82 GB/s","2.80 req/s","0 req/s","2.41 s","0"
"2023-09-08 10:01:15","1694142075000","17.6%","54.6%","6.81 GB/s","5.90 GB/s","3.20 req/s","0 req/s","2.35 s","0"
"2023-09-08 10:01:20","1694142080000","20.8%","53.5%","5.67 GB/s","5.01 GB/s","3 req/s","0 req/s","2.21 s","0"
"2023-09-08 10:01:25","1694142085000","16.4%","53.0%","2.94 GB/s","2.61 GB/s","1.20 req/s","0 req/s","660 ms","0"
"2023-09-08 10:01:30","1694142090000","21.2%","58.0%","8.73 GB/s","7.59 GB/s","3 req/s","0 req/s","1.19 s","0"
"2023-09-08 10:01:35","1694142095000","12.0%","56.8%","3.26 GB/s","2.83 GB/s","1.60 req/s","0 req/s","397 ms","0"
"2023-09-08 10:01:40","1694142100000","5.40%","52.9%","1.62 GB/s","1.46 GB/s","1.40 req/s","0 req/s","872 ms","0"
"2023-09-08 10:01:45","1694142105000","13.8%","50.9%","3.47 GB/s","3.24 GB/s","2 req/s","0 req/s","1.69 s","0"
"2023-09-08 10:01:50","1694142110000","11.0%","49.9%","2.32 GB/s","2.41 GB/s","3.20 req/s","2 req/s","3.07 s","1"
"2023-09-08 10:01:55","1694142115000","6.40%","50.0%","1.05 GB/s","1.15 GB/s","3.40 req/s","2.40 req/s","3.56 s","1"
"2023-09-08 10:02:00","1694142120000","11.2%","50.1%","1.99 GB/s","1.95 GB/s","2.20 req/s","0.600 req/s","5.03 s","1"
"2023-09-08 10:02:05","1694142125000","19.8%","50.6%","4.87 GB/s","4.24 GB/s","4.20 req/s","0.200 req/s","3.74 s","1"
"2023-09-08 10:02:10","1694142130000","21.2%","54.6%","11.1 GB/s","9.50 GB/s","2.40 req/s","0 req/s","700 ms","0"
"2023-09-08 10:02:15","1694142135000","19.2%","55.8%","7.16 GB/s","6.18 GB/s","1.20 req/s","0 req/s","985 ms","0"
"2023-09-08 10:02:20","1694142140000","4.40%","53.4%","3.30 GB/s","2.81 GB/s","1.20 req/s","0 req/s","299 ms","0"
"2023-09-08 10:02:25","1694142145000","12.6%","52.8%","5.40 GB/s","4.77 GB/s","1.80 req/s","0 req/s","715 ms","0"
"2023-09-08 10:02:30","1694142150000","21.4%","52.9%","8.57 GB/s","7.47 GB/s","3.20 req/s","0 req/s","1.30 s","0"
"2023-09-08 10:02:35","1694142155000","15.8%","55.6%","8.35 GB/s","7.21 GB/s","2.20 req/s","0 req/s","781 ms","0"
"2023-09-08 10:02:40","1694142160000","14.2%","53.5%","5.79 GB/s","5.02 GB/s","2.80 req/s","0 req/s","899 ms","0"
"2023-09-08 10:02:45","1694142165000","20.4%","55.9%","10.6 GB/s","9.17 GB/s","2.40 req/s","0 req/s","1.36 s","0"
"2023-09-08 10:02:50","1694142170000","11.0%","55.0%","7.08 GB/s","6.06 GB/s","1.80 req/s","0 req/s","352 ms","0"
"2023-09-08 10:02:55","1694142175000","11.4%","52.7%","5.06 GB/s","4.45 GB/s","2.40 req/s","0 req/s","1.29 s","0"
"2023-09-08 10:03:00","1694142180000","11.8%","52.5%","4.21 GB/s","3.68 GB/s","2.40 req/s","0 req/s","1.07 s","0"
"2023-09-08 10:03:05","1694142185000","6.60%","52.7%","1.54 GB/s","1.32 GB/s","1.20 req/s","0 req/s","518 ms","0"
"2023-09-08 10:03:10","1694142190000","15.6%","52.7%","6.75 GB/s","5.83 GB/s","1.80 req/s","0 req/s","1.06 s","0"
"2023-09-08 10:03:15","1694142195000","12.0%","53.0%","2.55 GB/s","2.27 GB/s","2 req/s","0 req/s","795 ms","0"
"2023-09-08 10:03:20","1694142200000","15.4%","52.9%","7.19 GB/s","6.27 GB/s","2.40 req/s","0 req/s","1.21 s","0"
"2023-09-08 10:03:25","1694142205000","12.8%","53.6%","5.01 GB/s","4.35 GB/s","1.60 req/s","0 req/s","645 ms","0"
"2023-09-08 10:03:30","1694142210000","9.40%","55.4%","8.34 GB/s","7.19 GB/s","1.80 req/s","0 req/s","1.17 s","0"
"2023-09-08 10:03:35","1694142215000","26.2%","58.8%","14.4 GB/s","13.4 GB/s","2.60 req/s","0 req/s","1.71 s","0"
"2023-09-08 10:03:40","1694142220000","14.8%","52.8%","6.49 GB/s","4.78 GB/s","1.40 req/s","0 req/s","2.44 s","0"
"2023-09-08 10:03:45","1694142225000","17.8%","53.0%","6.02 GB/s","5.33 GB/s","3 req/s","0 req/s","2.11 s","0"
"2023-09-08 10:03:50","1694142230000","20.0%","55.0%","5.82 GB/s","5.11 GB/s","2.40 req/s","0 req/s","1.09 s","0"
"2023-09-08 10:03:55","1694142235000","11.6%","53.7%","2.17 GB/s","1.96 GB/s","1.60 req/s","0 req/s","823 ms","0"
"2023-09-08 10:04:00","1694142240000","13.0%","56.6%","7.70 GB/s","6.60 GB/s","2.20 req/s","0 req/s","888 ms","0"
"2023-09-08 10:04:05","1694142245000","20.0%","59.8%","7.41 GB/s","6.72 GB/s","2.60 req/s","0 req/s","1.39 s","0"
"2023-09-08 10:04:10","1694142250000","21.8%","54.3%","2.90 GB/s","3.15 GB/s","2.20 req/s","0 req/s","2.03 s","0"
"2023-09-08 10:04:15","1694142255000","21.4%","56.6%","10.3 GB/s","8.32 GB/s","2.20 req/s","0 req/s","1.23 s","0"
"2023-09-08 10:04:20","1694142260000","13.4%","54.4%","3.01 GB/s","2.68 GB/s","2 req/s","0 req/s","1.26 s","0"
"2023-09-08 10:04:25","1694142265000","24.0%","57.1%","13.6 GB/s","11.7 GB/s","3.40 req/s","0 req/s","2.00 s","0"
"2023-09-08 10:04:30","1694142270000","16.4%","50.8%","3.63 GB/s","3.31 GB/s","2.80 req/s","0 req/s","1.51 s","0"
"2023-09-08 10:04:35","1694142275000","18.0%","50.0%","3.10 GB/s","2.79 GB/s","3.40 req/s","0 req/s","1.18 s","0"
"2023-09-08 10:04:40","1694142280000","15.4%","53.0%","7.70 GB/s","6.61 GB/s","1.80 req/s","0 req/s","306 ms","0"
"2023-09-08 10:04:45","1694142285000","10.8%","55.7%","4.92 GB/s","4.40 GB/s","2.20 req/s","0 req/s","997 ms","0"
"2023-09-08 10:04:50","1694142290000","16.6%","53.4%","11.3 GB/s","9.83 GB/s","3 req/s","0 req/s","953 ms","0"
"2023-09-08 10:04:55","1694142295000","15.2%","57.2%","6.08 GB/s","5.26 GB/s","2 req/s","0 req/s","1.46 s","0"
"2023-09-08 10:05:00","1694142300000","15.8%","55.8%","3.90 GB/s","3.51 GB/s","1.20 req/s","0 req/s","1.16 s","0"
"2023-09-08 10:05:05","1694142305000","18.0%","55.0%","6.32 GB/s","5.66 GB/s","2.20 req/s","0 req/s","1.48 s","0"
"2023-09-08 10:05:10","1694142310000","13.4%","53.4%","2.00 GB/s","1.88 GB/s","3.60 req/s","2 req/s","4.38 s","1"
"2023-09-08 10:05:15","1694142315000","21.2%","54.6%","6.79 GB/s","6.83 GB/s","2.20 req/s","0 req/s","2.07 s","0"
"2023-09-08 10:05:20","1694142320000","18.6%","55.2%","8.68 GB/s","7.24 GB/s","4.60 req/s","0 req/s","1.84 s","0"
"2023-09-08 10:05:25","1694142325000","12.6%","57.4%","7.56 GB/s","6.52 GB/s","1.60 req/s","0 req/s","718 ms","0"
"2023-09-08 10:05:30","1694142330000","17.4%","53.8%","10.1 GB/s","8.66 GB/s","2.20 req/s","0 req/s","664 ms","0"
"2023-09-08 10:05:35","1694142335000","4.40%","51.6%","1.85 GB/s","1.68 GB/s","1.60 req/s","1 req/s","2.55 s","1"
"2023-09-08 10:05:40","1694142340000","8.20%","53.2%","3.99 GB/s","3.65 GB/s","4 req/s","1.60 req/s","3.28 s","1"
"2023-09-08 10:05:45","1694142345000","25.0%","54.5%","9.66 GB/s","8.57 GB/s","2.40 req/s","0 req/s","3.10 s","0"
"2023-09-08 10:05:50","1694142350000","12.8%","53.4%","4.36 GB/s","3.93 GB/s","2.80 req/s","1 req/s","2.33 s","1"
"2023-09-08 10:05:55","1694142355000","7.60%","53.7%","2.41 GB/s","2.94 GB/s","3 req/s","1.60 req/s","3.83 s","1"
"2023-09-08 10:06:00","1694142360000","5%","53.2%","1.32 GB/s","1.58 GB/s","3.20 req/s","1.20 req/s","3.05 s","1"
"2023-09-08 10:06:05","1694142365000","16.6%","54.3%","4.64 GB/s","4.19 GB/s","1.80 req/s","0 req/s","2.75 s","0"
"2023-09-08 10:06:10","1694142370000","10.2%","55.4%","3.73 GB/s","3.50 GB/s","4.60 req/s","2.40 req/s","3.28 s","1"
"2023-09-08 10:06:15","1694142375000","25.0%","54.2%","10.5 GB/s","9.01 GB/s","2.60 req/s","0 req/s","2.54 s","0"
"2023-09-08 10:06:20","1694142380000","10.2%","50.1%","2.66 GB/s","2.34 GB/s","2.40 req/s","0 req/s","921 ms","0"
"2023-09-08 10:06:25","1694142385000","21.2%","53.1%","7.10 GB/s","6.33 GB/s","2 req/s","0 req/s","2.07 s","0"
"2023-09-08 10:06:30","1694142390000","22.0%","53.2%","5.66 GB/s","5.02 GB/s","2.80 req/s","0 req/s","1.73 s","0"
"2023-09-08 10:06:35","1694142395000","17.6%","58.3%","10.3 GB/s","9.18 GB/s","2.80 req/s","0 req/s","915 ms","0"
"2023-09-08 10:06:40","1694142400000","13.4%","56.2%","10.2 GB/s","8.88 GB/s","2.40 req/s","0 req/s","1.95 s","0"
"2023-09-08 10:06:45","1694142405000","19.4%","59.9%","12.5 GB/s","10.7 GB/s","3 req/s","0 req/s","2.36 s","0"
"2023-09-08 10:06:50","1694142410000","8.80%","53.3%","6.91 GB/s","5.96 GB/s","1.80 req/s","0 req/s","909 ms","0"
"2023-09-08 10:06:55","1694142415000","11.8%","53.6%","4.42 GB/s","3.85 GB/s","1.60 req/s","0 req/s","840 ms","0"
"2023-09-08 10:07:00","1694142420000","9.40%","53.9%","5.04 GB/s","4.33 GB/s","2 req/s","0 req/s","523 ms","0"
"2023-09-08 10:07:05","1694142425000","19.2%","53.4%","10.3 GB/s","8.96 GB/s","2.80 req/s","0 req/s","954 ms","0"
"2023-09-08 10:07:10","1694142430000","21.0%","53.6%","3.91 GB/s","3.50 GB/s","1.80 req/s","0 req/s","1.33 s","0"
"2023-09-08 10:07:15","1694142435000","21.4%","57.4%","11.7 GB/s","10.1 GB/s","3 req/s","0 req/s","1.45 s","0"
"2023-09-08 10:07:20","1694142440000","11.8%","57.0%","2.17 GB/s","1.94 GB/s","1.80 req/s","0 req/s","1.06 s","0"
"2023-09-08 10:07:25","1694142445000","14.4%","56.2%","9.81 GB/s","8.86 GB/s","4.40 req/s","0.800 req/s","2.75 s","1"
"2023-09-08 10:07:30","1694142450000","19.8%","54.3%","5.01 GB/s","4.68 GB/s","1.80 req/s","0 req/s","2.49 s","0"
"2023-09-08 10:07:35","1694142455000","5.20%","54.4%","3.76 GB/s","3.21 GB/s","1.20 req/s","0 req/s","471 ms","0"
"2023-09-08 10:07:40","1694142460000","19.0%","53.2%","9.97 GB/s","8.71 GB/s","2.80 req/s","0 req/s","2.18 s","0"
"2023-09-08 10:07:45","1694142465000","22.2%","54.3%","8.59 GB/s","7.58 GB/s","1.80 req/s","0 req/s","1.85 s","0"
"2023-09-08 10:07:50","1694142470000","14.4%","53.3%","4.82 GB/s","4.27 GB/s","2.40 req/s","0 req/s","2.48 s","0"
"2023-09-08 10:07:55","1694142475000","14.0%","54.0%","4.38 GB/s","3.85 GB/s","2 req/s","0 req/s","868 ms","0"
"2023-09-08 10:08:00","1694142480000","14.6%","52.8%","2.80 GB/s","2.50 GB/s","1.40 req/s","0 req/s","1.15 s","0"
"2023-09-08 10:08:05","1694142485000","19.0%","53.6%","4.43 GB/s","3.99 GB/s","1.80 req/s","0 req/s","2.27 s","0"
"2023-09-08 10:08:10","1694142490000","21.0%","52.9%","7.76 GB/s","7.46 GB/s","3 req/s","0 req/s","2.28 s","0"
"2023-09-08 10:08:15","1694142495000","19.2%","53.8%","7.95 GB/s","6.15 GB/s","2.20 req/s","0 req/s","1.64 s","0"
"2023-09-08 10:08:20","1694142500000","15.2%","53.8%","8.26 GB/s","7.46 GB/s","3 req/s","0 req/s","2.57 s","0"
"2023-09-08 10:08:25","1694142505000","16.2%","53.9%","9.56 GB/s","8.25 GB/s","2.60 req/s","0 req/s","1.16 s","0"
"2023-09-08 10:08:30","1694142510000","8.20%","53.6%","4.09 GB/s","3.37 GB/s","2 req/s","0 req/s","895 ms","0"
"2023-09-08 10:08:35","1694142515000","15.8%","53.4%","4.11 GB/s","3.70 GB/s","2.20 req/s","0 req/s","2.25 s","0"
"2023-09-08 10:08:40","1694142520000","13.6%","53.6%","5.02 GB/s","4.42 GB/s","3.80 req/s","0 req/s","2.26 s","0"
"2023-09-08 10:08:45","1694142525000","6.80%","53.7%","2.76 GB/s","2.42 GB/s","1.40 req/s","0 req/s","510 ms","0"
"2023-09-08 10:08:50","1694142530000","14.2%","53.0%","6.37 GB/s","5.67 GB/s","3.60 req/s","0 req/s","2.03 s","0"
"2023-09-08 10:08:55","1694142535000","18.2%","55.3%","9.36 GB/s","8.12 GB/s","3.20 req/s","0 req/s","1.09 s","0"
"2023-09-08 10:09:00","1694142540000","20.6%","59.7%","13.5 GB/s","11.6 GB/s","2.20 req/s","0 req/s","916 ms","0"
"2023-09-08 10:09:05","1694142545000","21.0%","56.6%","6.38 GB/s","5.56 GB/s","1.60 req/s","0 req/s","2.12 s","0"
"2023-09-08 10:09:10","1694142550000","19.0%","54.1%","8.04 GB/s","6.95 GB/s","3.40 req/s","0 req/s","1.45 s","0"
"2023-09-08 10:09:15","1694142555000","10.4%","53.5%","4.34 GB/s","4.00 GB/s","2.60 req/s","0 req/s","744 ms","0"
"2023-09-08 10:09:20","1694142560000","11.2%","53.9%","7.11 GB/s","5.87 GB/s","2 req/s","0 req/s","601 ms","0"
"2023-09-08 10:09:25","1694142565000","19.4%","54.0%","10.9 GB/s","9.41 GB/s","2.20 req/s","0 req/s","1.15 s","0"
"2023-09-08 10:09:30","1694142570000","12.8%","52.8%","1.83 GB/s","1.80 GB/s","1.20 req/s","0 req/s","1.56 s","0"
"2023-09-08 10:09:35","1694142575000","11.8%","54.1%","3.53 GB/s","4.11 GB/s","2.60 req/s","0.600 req/s","2.53 s","1"
"2023-09-08 10:09:40","1694142580000","10.6%","54.2%","4.50 GB/s","4.55 GB/s","5.40 req/s","2 req/s","4.02 s","1"
"2023-09-08 10:09:45","1694142585000","19.0%","59.1%","10.1 GB/s","8.65 GB/s","2.40 req/s","0 req/s","1.45 s","0"
"2023-09-08 10:09:50","1694142590000","14.8%","52.9%","3.16 GB/s","2.86 GB/s","2.20 req/s","0 req/s","1.06 s","0"
"2023-09-08 10:09:55","1694142595000","15.4%","59.9%","8.40 GB/s","7.45 GB/s","2.60 req/s","0 req/s","1.57 s","0"
"2023-09-08 10:10:00","1694142600000","10.0%","52.9%","3.82 GB/s","3.23 GB/s","2.40 req/s","0 req/s","1.55 s","0"
"2023-09-08 10:10:05","1694142605000","17.8%","55.6%","6.45 GB/s","5.61 GB/s","1.80 req/s","0 req/s","1.11 s","0"
"2023-09-08 10:10:10","1694142610000","21.8%","56.0%","6.94 GB/s","6.79 GB/s","3.40 req/s","0.800 req/s","2.55 s","1"
"2023-09-08 10:10:15","1694142615000","26.6%","53.0%","6.63 GB/s","5.85 GB/s","1.80 req/s","0 req/s","3.40 s","0"
"2023-09-08 10:10:20","1694142620000","14.6%","53.9%","5.88 GB/s","5.63 GB/s","4 req/s","0.200 req/s","3.07 s","1"
"2023-09-08 10:10:25","1694142625000","22.8%","57.0%","9.92 GB/s","8.61 GB/s","2.80 req/s","0 req/s","3.32 s","0"
"2023-09-08 10:10:30","1694142630000","20.4%","53.3%","6.70 GB/s","5.83 GB/s","3 req/s","0 req/s","2.73 s","0"
"2023-09-08 10:10:35","1694142635000","16.8%","49.9%","4.78 GB/s","4.40 GB/s","1.60 req/s","0 req/s","2.41 s","0"
"2023-09-08 10:10:40","1694142640000","20.6%","59.2%","9.66 GB/s","8.68 GB/s","3.80 req/s","0 req/s","2.13 s","0"
"2023-09-08 10:10:45","1694142645000","17.2%","55.6%","7.38 GB/s","6.36 GB/s","3 req/s","0 req/s","839 ms","0"
"2023-09-08 10:10:50","1694142650000","13.0%","53.0%","4.46 GB/s","4.05 GB/s","3.00 req/s","0 req/s","2.40 s","0"
"2023-09-08 10:10:55","1694142655000","26.2%","55.4%","13.6 GB/s","12.0 GB/s","2.20 req/s","0 req/s","3.41 s","0"
"2023-09-08 10:11:00","1694142660000","12.2%","53.3%","3.28 GB/s","3.02 GB/s","2.40 req/s","0 req/s","3.16 s","0"
"2023-09-08 10:11:05","1694142665000","17.2%","50.5%","5.29 GB/s","4.68 GB/s","4.20 req/s","0.800 req/s","3.83 s","1"
"2023-09-08 10:11:10","1694142670000","17.4%","54.6%","4.76 GB/s","4.16 GB/s","2.20 req/s","0 req/s","1.69 s","0"
"2023-09-08 10:11:15","1694142675000","21.8%","54.8%","13.9 GB/s","12.2 GB/s","2.80 req/s","0 req/s","2.49 s","0"
"2023-09-08 10:11:20","1694142680000","17.4%","55.3%","5.80 GB/s","5.09 GB/s","3.40 req/s","0 req/s","3.64 s","0"
"2023-09-08 10:11:25","1694142685000","19.6%","53.2%","9.13 GB/s","8.58 GB/s","2.40 req/s","0 req/s","3.29 s","0"
"2023-09-08 10:11:30","1694142690000","15.4%","56.7%","9.91 GB/s","8.14 GB/s","3.80 req/s","0 req/s","2.86 s","0"
"2023-09-08 10:11:35","1694142695000","25.6%","53.9%","10.5 GB/s","9.06 GB/s","2.60 req/s","0 req/s","2.26 s","0"
"2023-09-08 10:11:40","1694142700000","9.80%","55.6%","3.38 GB/s","3.01 GB/s","0.800 req/s","0 req/s","1.27 s","0"
"2023-09-08 10:11:45","1694142705000","13.2%","52.7%","7.49 GB/s","7.19 GB/s","3.00 req/s","1.40 req/s","2.73 s","1"
"2023-09-08 10:11:50","1694142710000","13.8%","50.8%","4.06 GB/s","3.61 GB/s","3.80 req/s","0 req/s","3.76 s","0"
"2023-09-08 10:11:55","1694142715000","10.2%","51.0%","2.36 GB/s","2.08 GB/s","1.80 req/s","0 req/s","835 ms","0"
"2023-09-08 10:12:00","1694142720000","10.8%","50.7%","4.44 GB/s","3.87 GB/s","2.60 req/s","0 req/s","898 ms","0"
"2023-09-08 10:12:05","1694142725000","11.8%","51.0%","4.84 GB/s","4.86 GB/s","1.80 req/s","0 req/s","753 ms","0"
"2023-09-08 10:12:10","1694142730000","20.4%","53.8%","6.80 GB/s","5.42 GB/s","1.80 req/s","0 req/s","1.46 s","0"
"2023-09-08 10:12:15","1694142735000","16.0%","55.4%","5.01 GB/s","4.38 GB/s","2.80 req/s","0 req/s","1.44 s","0"
"2023-09-08 10:12:20","1694142740000","20.2%","49.9%","8.29 GB/s","7.20 GB/s","1.80 req/s","0 req/s","1.48 s","0"
"2023-09-08 10:12:25","1694142745000","13.0%","50.5%","2.25 GB/s","2.22 GB/s","1.60 req/s","0 req/s","891 ms","0"
"2023-09-08 10:12:30","1694142750000","10.8%","50.7%","3.85 GB/s","3.29 GB/s","2.80 req/s","0 req/s","1.84 s","0"
"2023-09-08 10:12:35","1694142755000","18.6%","54.0%","7.53 GB/s","6.87 GB/s","3 req/s","0 req/s","3.60 s","0"
"2023-09-08 10:12:40","1694142760000","19.2%","57.5%","11.9 GB/s","10.1 GB/s","2.80 req/s","0 req/s","2.22 s","0"
"2023-09-08 10:12:45","1694142765000","20.4%","53.0%","10.5 GB/s","9.12 GB/s","2.40 req/s","0 req/s","1.33 s","0"
"2023-09-08 10:12:50","1694142770000","12.2%","53.5%","8.37 GB/s","7.13 GB/s","2.40 req/s","0 req/s","772 ms","0"
"2023-09-08 10:12:55","1694142775000","4.20%","53.5%","1.08 GB/s","961 MB/s","1.20 req/s","0 req/s","386 ms","0"
"2023-09-08 10:13:00","1694142780000","11.6%","53.9%","8.13 GB/s","7.05 GB/s","2.40 req/s","0 req/s","994 ms","0"
"2023-09-08 10:13:05","1694142785000","6.00%","53.5%","337 MB/s","346 MB/s","1.40 req/s","0 req/s","647 ms","0"
"2023-09-08 10:13:10","1694142790000","17.4%","55.6%","6.84 GB/s","5.94 GB/s","1.60 req/s","0 req/s","968 ms","0"
"2023-09-08 10:13:15","1694142795000","19.4%","55.4%","7.96 GB/s","6.93 GB/s","2.60 req/s","0 req/s","985 ms","0"
"2023-09-08 10:13:20","1694142800000","17.8%","54.3%","11.7 GB/s","10.1 GB/s","2 req/s","0 req/s","1.18 s","0"
"2023-09-08 10:13:25","1694142805000","15.6%","53.3%","2.52 GB/s","2.34 GB/s","2.40 req/s","0 req/s","1.03 s","0"
"2023-09-08 10:13:30","1694142810000","10%","55.6%","6.41 GB/s","5.56 GB/s","1.20 req/s","0 req/s","756 ms","0"
"2023-09-08 10:13:35","1694142815000","20.4%","53.7%","6.32 GB/s","5.82 GB/s","1.80 req/s","0 req/s","1.38 s","0"
"2023-09-08 10:13:40","1694142820000","17.4%","53.4%","2.65 GB/s","2.51 GB/s","2.40 req/s","0 req/s","2.43 s","0"
"2023-09-08 10:13:45","1694142825000","14.4%","53.2%","5.36 GB/s","4.66 GB/s","2.40 req/s","0 req/s","1.68 s","0"
"2023-09-08 10:13:50","1694142830000","24.2%","55.1%","12.1 GB/s","10.6 GB/s","2.80 req/s","0 req/s","2.23 s","0"
"2023-09-08 10:13:55","1694142835000","13.0%","53.2%","4.05 GB/s","3.91 GB/s","1.80 req/s","0.600 req/s","2.97 s","1"
"2023-09-08 10:14:00","1694142840000","22.6%","55.9%","6.11 GB/s","6.08 GB/s","2.20 req/s","0 req/s","4.40 s","0"
"2023-09-08 10:14:05","1694142845000","10.6%","53.4%","2.33 GB/s","2.65 GB/s","3.80 req/s","2 req/s","3.87 s","1"
"2023-09-08 10:14:10","1694142850000","14.8%","53.5%","2.84 GB/s","3.45 GB/s","3 req/s","1.40 req/s","3.85 s","1"
"2023-09-08 10:14:15","1694142855000","17.8%","54.8%","8.44 GB/s","7.34 GB/s","4.20 req/s","1.60 req/s","3.90 s","1"
